archivo,ruta,equipo,tamano_mb,creacion,modificacion,acceso,tipo,bandas,width,height,proyeccion,error,features,geometria,epsg,atributos,num_atributos,xmin,xmax,ymin,ymax
43271_2003_tgm.shp,D:/cartomart\alvarado\ALVARADO_Z15\ALVARADO_Z15\ALVARADO_Z15\TRAMITES\2000_2005\43271_2003_tgm.shp,Griselda,0.0,Thu Jan 29 23:39:40 2026,Tue Jul  6 11:29:25 2010,Tue May  5 18:57:43 2026,vector,,,,,,1.0,Polygon,,"STATION (Integer), STATUS (String), EXPEDIENTE (String), OBSERV (String), AA (String), AREA_C (Real)",6.0,184649.068,184677.483,2110287.827,2110315.849
43271_2003_zf.shp,D:/cartomart\alvarado\ALVARADO_Z15\ALVARADO_Z15\ALVARADO_Z15\TRAMITES\2000_2005\43271_2003_zf.shp,Griselda,0.0,Thu Jan 29 23:39:40 2026,Tue Jul  6 11:28:27 2010,Tue May  5 18:57:43 2026,vector,,,,,,1.0,Polygon,,"STATION (Integer), STATUS (String), EXPEDIENTE (String), OBSERV (String), AA (String), AREA_C (Real)",6.0,184644.916,184673.068,2110305.754,2110335.585
43271_tgm.shp,D:/cartomart\alvarado\ALVARADO_Z15\ALVARADO_Z15\ALVARADO_Z15\TRAMITES\2000_2005\43271_tgm.shp,Griselda,0.0,Thu Jan 29 23:39:40 2026,Wed Feb  6 10:56:34 2008,Tue May  5 18:57:43 2026,vector,,,,,,1.0,Polygon,,"STATION (Integer), STATUS (String), EXPEDIENTE (String), OBSERV (String), AA (String), AREA_C (Real)",6.0,184649.068,184677.483,2110287.827,2110315.849
43271_tgm_modificacion.shp,D:/cartomart\alvarado\ALVARADO_Z15\ALVARADO_Z15\ALVARADO_Z15\TRAMITES\2000_2005\43271_tgm_modificacion.shp,Griselda,0.0,Thu Jan 29 23:39:40 2026,Mon Apr 12 12:43:30 2010,Tue May  5 18:57:43 2026,vector,,,,,,1.0,Polygon,,"STATION (Integer), STATUS (String), EXPEDIENTE (String), OBSERV (String), AA (String), AREA_C (Real)",6.0,184649.068,184677.483,2110287.827,2110315.849
43271_zf.shp,D:/cartomart\alvarado\ALVARADO_Z15\ALVARADO_Z15\ALVARADO_Z15\TRAMITES\2000_2005\43271_zf.shp,Griselda,0.0,Thu Jan 29 23:39:40 2026,Wed Feb  6 10:55:31 2008,Tue May  5 18:57:43 2026,vector,,,,,,1.0,Polygon,,"STATION (Integer), STATUS (String), EXPEDIENTE (String), OBSERV (String), AA (String), AREA_C (Real)",6.0,184644.916,184673.068,2110305.754,2110335.585
43271_zf_modificacion.shp,D:/cartomart\alvarado\ALVARADO_Z15\ALVARADO_Z15\ALVARADO_Z15\TRAMITES\2000_2005\43271_zf_modificacion.shp,Griselda,0.0,Thu Jan 29 23:39:40 2026,Mon Apr 12 12:45:17 2010,Tue May  5 18:57:43 2026,vector,,,,,,1.0,Polygon,,"STATION (Integer), STATUS (String), EXPEDIENTE (String), OBSERV (String), AA (String), AREA_C (Real)",6.0,184644.916,184673.068,2110305.754,2110335.585
43767 mb tgm.shp,D:/cartomart\alvarado\ALVARADO_Z15\ALVARADO_Z15\ALVARADO_Z15\TRAMITES\2000_2005\43767 mb tgm.shp,Griselda,0.0,Thu Jan 29 23:39:40 2026,Wed Jun 15 15:57:39 2016,Tue May  5 18:57:43 2026,vector,,,,,,1.0,Polygon,,"STATION (Integer), STATUS (String), EXPEDIENTE (String), OBSERV (String), AA (String), AREA_C (Real)",6.0,184812.747,184833.274,2110323.576,2110366.191
43767 mb zf.shp,D:/cartomart\alvarado\ALVARADO_Z15\ALVARADO_Z15\ALVARADO_Z15\TRAMITES\2000_2005\43767 mb zf.shp,Griselda,0.0,Thu Jan 29 23:39:40 2026,Wed Jun 15 16:03:06 2016,Tue May  5 18:57:43 2026,vector,,,,,,1.0,Polygon,,"STATION (Integer), STATUS (String), EXPEDIENTE (String), OBSERV (String), AA (String), AREA_C (Real)",6.0,184808.169,184823.251,2110362.052,2110385.711
43767 tgm b.shp,D:/cartomart\alvarado\ALVARADO_Z15\ALVARADO_Z15\ALVARADO_Z15\TRAMITES\2000_2005\43767 tgm b.shp,Griselda,0.0,Thu Jan 29 23:39:40 2026,Wed Jun 15 16:11:24 2016,Tue May  5 18:57:43 2026,vector,,,,,,1.0,Polygon,,"STATION (Integer), STATUS (String), EXPEDIENTE (String), OBSERV (String), AA (String), AREA_C (Real)",6.0,184810.207,184830.283,2110338.257,2110379.441
43767 zf b.shp,D:/cartomart\alvarado\ALVARADO_Z15\ALVARADO_Z15\ALVARADO_Z15\TRAMITES\2000_2005\43767 zf b.shp,Griselda,0.0,Thu Jan 29 23:39:40 2026,Wed Jun 15 16:08:14 2016,Tue May  5 18:57:43 2026,vector,,,,,,1.0,Polygon,,"STATION (Integer), STATUS (String), EXPEDIENTE (String), OBSERV (String), AA (String), AREA_C (Real)",6.0,184805.421,184820.429,2110374.006,2110399.309
43767-tgm desinc.shp,D:/cartomart\alvarado\ALVARADO_Z15\ALVARADO_Z15\ALVARADO_Z15\TRAMITES\2000_2005\43767-tgm desinc.shp,Griselda,0.0,Thu Jan 29 23:39:40 2026,Wed Oct 29 10:39:58 2014,Tue May  5 18:57:43 2026,vector,,,,,,1.0,Polygon,,"STATION (Integer), STATUS (String), EXPEDIENTE (String), OBSERV (String), AA (String), AREA_C (Real)",6.0,184810.207,184830.283,2110338.257,2110379.441
44364_tgm.shp,D:/cartomart\alvarado\ALVARADO_Z15\ALVARADO_Z15\ALVARADO_Z15\TRAMITES\2000_2005\44364_tgm.shp,Griselda,0.0,Thu Jan 29 23:39:40 2026,Wed Feb  6 10:53:50 2008,Tue May  5 18:57:43 2026,vector,,,,,,1.0,Polygon,,"STATION (Integer), STATUS (String), EXPEDIENTE (String), OBSERV (String), AA (String), AREA_C (Real)",6.0,184793.555,184802.263,2110045.284,2110054.288
44364_zf.shp,D:/cartomart\alvarado\ALVARADO_Z15\ALVARADO_Z15\ALVARADO_Z15\TRAMITES\2000_2005\44364_zf.shp,Griselda,0.0,Thu Jan 29 23:39:40 2026,Wed Feb  6 10:53:02 2008,Tue May  5 18:57:43 2026,vector,,,,,,1.0,Polygon,,"STATION (Integer), STATUS (String), EXPEDIENTE (String), OBSERV (String), AA (String), AREA_C (Real)",6.0,184790.219,184801.719,2110051.377,2110075.049
44523_zf.shp,D:/cartomart\alvarado\ALVARADO_Z15\ALVARADO_Z15\ALVARADO_Z15\TRAMITES\2000_2005\44523_zf.shp,Griselda,0.0,Thu Jan 29 23:39:40 2026,Tue Jun  3 06:01:31 2008,Tue May  5 18:57:43 2026,vector,,,,,,1.0,Polygon,,"STATION (Integer), STATUS (String), EXPEDIENTE (String), OBSERV (String), AA (Real), AREA_C (Real)",6.0,184989.2874,185000.6871,2110415.0254,2110435.6892
44524 tgm.shp,D:/cartomart\alvarado\ALVARADO_Z15\ALVARADO_Z15\ALVARADO_Z15\TRAMITES\2000_2005\44524 tgm.shp,Griselda,0.0,Thu Jan 29 23:39:40 2026,Tue May 12 13:39:35 2009,Tue May  5 18:57:43 2026,vector,,,,,,1.0,Polygon,,"STATION (Integer), STATUS (String), EXPEDIENTE (String), OBSERV (String), AA (String), AREA_C (Real)",6.0,184867.7627,184881.9889,2110363.0561,2110394.2757
44524 zf.shp,D:/cartomart\alvarado\ALVARADO_Z15\ALVARADO_Z15\ALVARADO_Z15\TRAMITES\2000_2005\44524 zf.shp,Griselda,0.0,Thu Jan 29 23:39:40 2026,Tue May 12 13:39:18 2009,Tue May  5 18:57:43 2026,vector,,,,,,1.0,Polygon,,"STATION (Integer), STATUS (String), EXPEDIENTE (String), OBSERV (String), AA (String), AREA_C (Real)",6.0,184864.0852,184876.8843,2110392.3651,2110414.1065
44524_tgm.shp,D:/cartomart\alvarado\ALVARADO_Z15\ALVARADO_Z15\ALVARADO_Z15\TRAMITES\2000_2005\44524_tgm.shp,Griselda,0.0,Thu Jan 29 23:39:40 2026,Tue Nov 20 05:18:43 2007,Tue May  5 18:57:43 2026,vector,,,,,,1.0,Polygon,,"STATION (Integer), STATUS (String), EXPEDIENTE (String), OBSERV (String), AA (String), AREA_C (Real)",6.0,184867.4218,184881.753,2110367.518,2110398.45
44524_zf.shp,D:/cartomart\alvarado\ALVARADO_Z15\ALVARADO_Z15\ALVARADO_Z15\TRAMITES\2000_2005\44524_zf.shp,Griselda,0.0,Thu Jan 29 23:39:40 2026,Tue Nov 20 05:19:01 2007,Tue May  5 18:57:44 2026,vector,,,,,,1.0,Polygon,,"STATION (Integer), STATUS (String), EXPEDIENTE (String), OBSERV (String), AA (String), AREA_C (Real)",6.0,184863.5308,184876.414,2110395.909,2110418.185
44877_tgm.shp,D:/cartomart\alvarado\ALVARADO_Z15\ALVARADO_Z15\ALVARADO_Z15\TRAMITES\2000_2005\44877_tgm.shp,Griselda,0.0,Thu Jan 29 23:39:40 2026,Mon Oct 22 02:34:17 2007,Tue May  5 18:57:44 2026,vector,,,,,,1.0,Polygon,,"STATION (Integer), STATUS (String), EXPEDIENTE (String), OBSERV (String), AA (String), AREA_C (Real)",6.0,185306.8754,185344.0143,2110426.9226,2110455.5787
44877_zf.shp,D:/cartomart\alvarado\ALVARADO_Z15\ALVARADO_Z15\ALVARADO_Z15\TRAMITES\2000_2005\44877_zf.shp,Griselda,0.0,Thu Jan 29 23:39:40 2026,Mon Oct 22 02:33:51 2007,Tue May  5 18:57:44 2026,vector,,,,,,1.0,Polygon,,"STATION (Integer), STATUS (String), EXPEDIENTE (String), OBSERV (String), AA (String), AREA_C (Real)",6.0,185307.6786,185344.9937,2110452.4669,2110475.901
45280_zf.shp,D:/cartomart\alvarado\ALVARADO_Z15\ALVARADO_Z15\ALVARADO_Z15\TRAMITES\2000_2005\45280_zf.shp,Griselda,0.0,Thu Jan 29 23:39:40 2026,Tue May 12 15:40:18 2009,Tue May  5 18:57:44 2026,vector,,,,,,1.0,Polygon,,"STATION (Integer), STATUS (String), EXPEDIENTE (String), OBSERV (String), AA (String), AREA_C (Real)",6.0,187602.8616,187624.0551,2106125.9861,2106151.8382
45283_tgm.shp,D:/cartomart\alvarado\ALVARADO_Z15\ALVARADO_Z15\ALVARADO_Z15\TRAMITES\2000_2005\45283_tgm.shp,Griselda,0.0,Thu Jan 29 23:39:40 2026,Sat Apr  9 19:01:22 2033,Tue May  5 18:57:44 2026,vector,,,,,,1.0,Polygon,,"STATION (Integer), STATUS (String), EXPEDIENTE (String), OBSERV (String), AREA (Real)",5.0,184760.4795,184772.8658,2110023.724,2110049.482
45283_zf.shp,D:/cartomart\alvarado\ALVARADO_Z15\ALVARADO_Z15\ALVARADO_Z15\TRAMITES\2000_2005\45283_zf.shp,Griselda,0.0,Thu Jan 29 23:39:40 2026,Sat Apr  9 19:01:45 2033,Tue May  5 18:57:44 2026,vector,,,,,,1.0,Polygon,,"STATION (Integer), STATUS (String), EXPEDIENTE (String), OBSERV (String), AREA (Real)",5.0,184757.2513,184769.7129,2110047.335,2110069.397
45288_tgm.shp,D:/cartomart\alvarado\ALVARADO_Z15\ALVARADO_Z15\ALVARADO_Z15\TRAMITES\2000_2005\45288_tgm.shp,Griselda,0.0,Thu Jan 29 23:39:40 2026,Wed Feb  4 11:26:00 2009,Tue May  5 18:57:44 2026,vector,,,,,,1.0,Polygon,,"STATION (Integer), STATUS (String), EXPEDIENTE (String), OBSERV (String), AA (String), AREA_C (Real)",6.0,185547.112,185557.829,2110454.546,2110477.221
45288_zf.shp,D:/cartomart\alvarado\ALVARADO_Z15\ALVARADO_Z15\ALVARADO_Z15\TRAMITES\2000_2005\45288_zf.shp,Griselda,0.0,Thu Jan 29 23:39:40 2026,Wed Feb  4 11:28:43 2009,Tue May  5 18:57:44 2026,vector,,,,,,1.0,Polygon,,"STATION (Integer), STATUS (String), EXPEDIENTE (String), OBSERV (String), AA (String), AREA_C (Real)",6.0,185546.704,185559.169,2110476.307,2110497.407
45446_zf.shp,D:/cartomart\alvarado\ALVARADO_Z15\ALVARADO_Z15\ALVARADO_Z15\TRAMITES\2000_2005\45446_zf.shp,Griselda,0.0,Thu Jan 29 23:39:40 2026,Wed Feb  4 11:42:31 2009,Tue May  5 18:57:44 2026,vector,,,,,,1.0,Polygon,,"STATION (Integer), STATUS (String), EXPEDIENTE (String), OBSERV (String), AA (String), AREA_C (Real)",6.0,187624.6484,187647.6573,2105766.6625,2105791.4958
45447_zf.shp,D:/cartomart\alvarado\ALVARADO_Z15\ALVARADO_Z15\ALVARADO_Z15\TRAMITES\2000_2005\45447_zf.shp,Griselda,0.0,Thu Jan 29 23:39:40 2026,Thu Sep  4 09:41:03 2008,Tue May  5 18:57:44 2026,vector,,,,,,1.0,Polygon,,"STATION (Integer), STATUS (String), EXPEDIENTE (String), OBSERV (String), AA (String), AREA_C (Real)",6.0,187744.5003,187764.7671,2103079.7517,2103092.7843
45575 (2).shp,D:/cartomart\alvarado\ALVARADO_Z15\ALVARADO_Z15\ALVARADO_Z15\TRAMITES\2000_2005\45575 (2).shp,Griselda,0.0,Thu Jan 29 23:39:40 2026,Tue May 19 13:32:09 2009,Tue May  5 18:57:44 2026,vector,,,,,,1.0,Polygon,,"STATION (Integer), STATUS (String), EXPEDIENTE (String), OBSERV (String), AA (String), AREA_C (Real)",6.0,187708.928,187730.878,2103520.302,2103549.011
45575.shp,D:/cartomart\alvarado\ALVARADO_Z15\ALVARADO_Z15\ALVARADO_Z15\TRAMITES\2000_2005\45575.shp,Griselda,0.0,Thu Jan 29 23:39:40 2026,Thu Oct 18 09:21:27 2007,Tue May  5 18:57:44 2026,vector,,,,,,1.0,Polygon,,"STATION (Integer), STATUS (String), EXPEDIENTE (String), OBSERV (String), AA (String), AREA_C (Real)",6.0,187680.808,187716.34,2103000.215,2103033.041
45575_tgm.shp,D:/cartomart\alvarado\ALVARADO_Z15\ALVARADO_Z15\ALVARADO_Z15\TRAMITES\2000_2005\45575_tgm.shp,Griselda,0.0,Thu Jan 29 23:39:40 2026,Thu Oct 18 09:14:32 2007,Tue May  5 18:57:44 2026,vector,,,,,,1.0,Polygon,,"STATION (Integer), STATUS (String), EXPEDIENTE (String), OBSERV (String), AA (String), AREA_C (Real)",6.0,187676.974,187698.584,2102998.172,2103029.959
45893_tgm.shp,D:/cartomart\alvarado\ALVARADO_Z15\ALVARADO_Z15\ALVARADO_Z15\TRAMITES\2000_2005\45893_tgm.shp,Griselda,0.0,Thu Jan 29 23:39:40 2026,Thu Feb  7 08:42:48 2008,Tue May  5 18:57:44 2026,vector,,,,,,1.0,Polygon,,"STATION (Integer), STATUS (String), EXPEDIENTE (String), OBSERV (String), AA (String), AREA_C (Real)",6.0,184653.8728,184663.5407,2110300.5292,2110311.0544
45893_zf.shp,D:/cartomart\alvarado\ALVARADO_Z15\ALVARADO_Z15\ALVARADO_Z15\TRAMITES\2000_2005\45893_zf.shp,Griselda,0.0,Thu Jan 29 23:39:40 2026,Wed Feb  6 10:49:39 2008,Tue May  5 18:57:44 2026,vector,,,,,,1.0,Polygon,,"STATION (Integer), STATUS (String), EXPEDIENTE (String), OBSERV (String), AA (String), AREA_C (Real)",6.0,184648.7829,184662.1773,2110305.4835,2110330.3959
45983_zf.shp,D:/cartomart\alvarado\ALVARADO_Z15\ALVARADO_Z15\ALVARADO_Z15\TRAMITES\2000_2005\45983_zf.shp,Griselda,0.0,Thu Jan 29 23:39:40 2026,Fri Apr 18 06:23:12 2008,Tue May  5 18:57:44 2026,vector,,,,,,1.0,Polygon,,"STATION (Integer), STATUS (String), EXPEDIENTE (String), OBSERV (String), AA (String), AREA_C (Real)",6.0,185094.312,185106.174,2110422.636,2110443.678
46110_tgm1.shp,D:/cartomart\alvarado\ALVARADO_Z15\ALVARADO_Z15\ALVARADO_Z15\TRAMITES\2000_2005\46110_tgm1.shp,Griselda,0.0,Thu Jan 29 23:39:40 2026,Fri Mar 18 20:04:07 2033,Tue May  5 18:57:44 2026,vector,,,,,,1.0,Polygon,,"STATION (Integer), STATUS (String), EXPEDIENTE (String), OBSERV (String), ENTREGA (String)",5.0,207846.57,207888.439,2080451.872,2080468.902
46110_tgm2.shp,D:/cartomart\alvarado\ALVARADO_Z15\ALVARADO_Z15\ALVARADO_Z15\TRAMITES\2000_2005\46110_tgm2.shp,Griselda,0.0,Thu Jan 29 23:39:40 2026,Fri Mar 18 20:00:41 2033,Tue May  5 18:57:44 2026,vector,,,,,,1.0,Polygon,,"STATION (Integer), STATUS (String), EXPEDIENTE (String), OBSERV (String), ENTREGA (String)",5.0,207897.041,208061.524,2080417.998,2080461.038
46110_zf1.shp,D:/cartomart\alvarado\ALVARADO_Z15\ALVARADO_Z15\ALVARADO_Z15\TRAMITES\2000_2005\46110_zf1.shp,Griselda,0.0,Thu Jan 29 23:39:40 2026,Fri Mar 18 18:59:28 2033,Tue May  5 18:57:44 2026,vector,,,,,,1.0,Polygon,,"STATION (Integer), STATUS (String), EXPEDIENTE (String), OBSERV (String), ENTREGA (String)",5.0,207848.441,207890.109,2080462.545,2080488.496
46110_zf2.shp,D:/cartomart\alvarado\ALVARADO_Z15\ALVARADO_Z15\ALVARADO_Z15\TRAMITES\2000_2005\46110_zf2.shp,Griselda,0.0,Thu Jan 29 23:39:40 2026,Fri Mar 18 19:01:14 2033,Tue May  5 18:57:44 2026,vector,,,,,,1.0,Polygon,,"STATION (Integer), STATUS (String), EXPEDIENTE (String), OBSERV (String), ENTREGA (String)",5.0,207897.923,208066.271,2080434.919,2080481.036
46559_tgm.shp,D:/cartomart\alvarado\ALVARADO_Z15\ALVARADO_Z15\ALVARADO_Z15\TRAMITES\2000_2005\46559_tgm.shp,Griselda,0.0,Thu Jan 29 23:39:40 2026,Fri Feb 18 14:02:47 2033,Tue May  5 18:57:44 2026,vector,,,,,,1.0,Polygon,,"STATION (Integer), STATUS (String), EXPEDIENTE (String), OBSERV (String), ENTREGA (String)",5.0,185557.7029,185566.9884,2110459.3715,2110469.9934
46559_zf.shp,D:/cartomart\alvarado\ALVARADO_Z15\ALVARADO_Z15\ALVARADO_Z15\TRAMITES\2000_2005\46559_zf.shp,Griselda,0.0,Thu Jan 29 23:39:40 2026,Fri Feb 18 14:01:07 2033,Tue May  5 18:57:44 2026,vector,,,,,,1.0,Polygon,,"STATION (Integer), STATUS (String), EXPEDIENTE (String), OBSERV (String), ENTREGA (String)",5.0,185557.798,185567.039,2110468.808,2110490.165
47777.shp,D:/cartomart\alvarado\ALVARADO_Z15\ALVARADO_Z15\ALVARADO_Z15\TRAMITES\2000_2005\47777.shp,Griselda,0.0,Thu Jan 29 23:39:40 2026,Thu Mar 18 11:52:45 2010,Tue May  5 18:57:44 2026,vector,,,,,,1.0,Polygon,,"STATION (Integer), STATUS (String), EXPEDIENTE (String), OBSERV (String), AA (String), AREA_C (Real)",6.0,207886.722,207944.116,2077785.55,2077836.357
47923.shp,D:/cartomart\alvarado\ALVARADO_Z15\ALVARADO_Z15\ALVARADO_Z15\TRAMITES\2000_2005\47923.shp,Griselda,0.0,Thu Jan 29 23:39:40 2026,Thu Apr  2 12:15:55 2009,Tue May  5 18:57:44 2026,vector,,,,,,1.0,Polygon,,"STATION (Integer), STATUS (String), EXPEDIENTE (String), OBSERV (String), AA (String), AREA_C (Real)",6.0,185209.924,185231.951,2110433.032,2110453.491
48003_tgm.shp,D:/cartomart\alvarado\ALVARADO_Z15\ALVARADO_Z15\ALVARADO_Z15\TRAMITES\2000_2005\48003_tgm.shp,Griselda,0.0,Thu Jan 29 23:39:40 2026,Wed Dec 26 09:10:30 2007,Tue May  5 18:57:44 2026,vector,,,,,,1.0,Polygon,,"STATION (Integer), STATUS (String), EXPEDIENTE (String), OBSERV (String), AA (String), AREA_C (Real)",6.0,185343.039,185368.475,2110426.339,2110457.892
48003_zf.shp,D:/cartomart\alvarado\ALVARADO_Z15\ALVARADO_Z15\ALVARADO_Z15\TRAMITES\2000_2005\48003_zf.shp,Griselda,0.0,Thu Jan 29 23:39:40 2026,Wed Dec 26 09:10:44 2007,Tue May  5 18:57:44 2026,vector,,,,,,1.0,Polygon,,"STATION (Integer), STATUS (String), EXPEDIENTE (String), OBSERV (String), AA (String), AREA_C (Real)",6.0,185342.276,185367.272,2110455.645,2110477.952
48071_zfnuevo.shp,D:/cartomart\alvarado\ALVARADO_Z15\ALVARADO_Z15\ALVARADO_Z15\TRAMITES\2000_2005\48071_zfnuevo.shp,Griselda,0.0,Thu Jan 29 23:39:40 2026,Wed Jul 22 16:40:31 2009,Tue May  5 18:57:44 2026,vector,,,,,,1.0,Polygon,,"STATION (Integer), STATUS (String), EXPEDIENTE (String), OBSERV (String), AA (String), AREA_C (Real)",6.0,813673.541,813858.962,2109672.961,2109713.34
48411_2005_new.shp,D:/cartomart\alvarado\ALVARADO_Z15\ALVARADO_Z15\ALVARADO_Z15\TRAMITES\2000_2005\48411_2005_new.shp,Griselda,0.0,Thu Jan 29 23:39:40 2026,Fri Jun  1 12:15:56 2012,Tue May  5 18:57:44 2026,vector,,,,,,1.0,Polygon,,"STATION (Integer), STATUS (String), EXPEDIENTE (String), OBSERV (String), AA (String), AREA_C (Real)",6.0,187721.611,187744.934,2103438.902,2103457.737
48411_ZF.shp,D:/cartomart\alvarado\ALVARADO_Z15\ALVARADO_Z15\ALVARADO_Z15\TRAMITES\2000_2005\48411_ZF.shp,Griselda,0.0,Thu Jan 29 23:39:40 2026,Thu Aug 21 13:21:20 2008,Tue May  5 18:57:44 2026,vector,,,,,,1.0,Polygon,,"STATION (Integer), STATUS (String), EXPEDIENTE (String), OBSERV (String), AA (String), AREA_C (Real)",6.0,187714.9175,187736.1064,2103440.4953,2103459.5094
48420_zf.shp,D:/cartomart\alvarado\ALVARADO_Z15\ALVARADO_Z15\ALVARADO_Z15\TRAMITES\2000_2005\48420_zf.shp,Griselda,0.0,Thu Jan 29 23:39:40 2026,Fri Mar 18 17:23:12 2033,Tue May  5 18:57:44 2026,vector,,,,,,1.0,Polygon,,"STATION (Integer), STATUS (String), EXPEDIENTE (String), OBSERV (String), ENTREGA (String)",5.0,207899.77,207924.0,2077871.782,2077899.31
48420_zf10.shp,D:/cartomart\alvarado\ALVARADO_Z15\ALVARADO_Z15\ALVARADO_Z15\TRAMITES\2000_2005\48420_zf10.shp,Griselda,0.0,Thu Jan 29 23:39:40 2026,Fri Mar 18 19:22:24 2033,Tue May  5 18:57:44 2026,vector,,,,,,1.0,Polygon,,"STATION (Integer), STATUS (String), EXPEDIENTE (String), OBSERV (String), ENTREGA (String)",5.0,207899.77,207924.0,2077871.782,2077899.31
48424_zf.shp,D:/cartomart\alvarado\ALVARADO_Z15\ALVARADO_Z15\ALVARADO_Z15\TRAMITES\2000_2005\48424_zf.shp,Griselda,0.0,Thu Jan 29 23:39:40 2026,Mon Aug  4 11:07:55 2008,Tue May  5 18:57:44 2026,vector,,,,,,1.0,Polygon,,"STATION (Integer), STATUS (String), EXPEDIENTE (String), OBSERV (String), AA (String), AREA_C (Real)",6.0,187730.9079,187751.9145,2103258.196,2103271.981
53_44565.shp,D:/cartomart\alvarado\ALVARADO_Z15\ALVARADO_Z15\ALVARADO_Z15\TRAMITES\2000_2005\53_44565.shp,Griselda,0.0,Thu Jan 29 23:39:40 2026,Tue Jun 12 14:14:16 2007,Tue May  5 18:57:44 2026,vector,,,,,,1.0,Polygon,,"STATION (Integer), STATUS (String), EXPEDIENTE (String), OBSERV (String), ENTREGA (String)",5.0,187475.6662,187496.9494,2107352.829,2107373.577
53_48241_tgm.shp,D:/cartomart\alvarado\ALVARADO_Z15\ALVARADO_Z15\ALVARADO_Z15\TRAMITES\2000_2005\53_48241_tgm.shp,Griselda,0.0,Thu Jan 29 23:39:40 2026,Mon Dec 10 03:51:19 2007,Tue May  5 18:57:44 2026,vector,,,,,,1.0,Polygon,,"STATION (Integer), STATUS (String), EXPEDIENTE (String), OBSERV (String), AA (String), AREA_C (Real)",6.0,184825.875,184841.663,2110344.605,2110371.28
53_48241_zf.shp,D:/cartomart\alvarado\ALVARADO_Z15\ALVARADO_Z15\ALVARADO_Z15\TRAMITES\2000_2005\53_48241_zf.shp,Griselda,0.0,Thu Jan 29 23:39:40 2026,Mon Dec 10 03:48:14 2007,Tue May  5 18:57:44 2026,vector,,,,,,1.0,Polygon,,"STATION (Integer), STATUS (String), EXPEDIENTE (String), OBSERV (String), AA (String), AREA_C (Real)",6.0,184821.59,184835.961,2110368.858,2110390.701
1096_ver_2006_tgm.shp,D:/cartomart\alvarado\ALVARADO_Z15\ALVARADO_Z15\ALVARADO_Z15\TRAMITES\2006\1096_ver_2006_tgm.shp,Griselda,0.0,Thu Jan 29 23:39:40 2026,Fri Mar 18 19:05:36 2033,Tue May  5 18:57:44 2026,vector,,,,,,1.0,Polygon,,"STATION (Integer), STATUS (String), EXPEDIENTE (String), OBSERV (String), ENTREGA (String)",5.0,185500.232,185526.08,2110426.068,2110478.573
1096_ver_2006_zf.shp,D:/cartomart\alvarado\ALVARADO_Z15\ALVARADO_Z15\ALVARADO_Z15\TRAMITES\2006\1096_ver_2006_zf.shp,Griselda,0.0,Thu Jan 29 23:39:40 2026,Fri Mar 18 19:10:29 2033,Tue May  5 18:57:44 2026,vector,,,,,,1.0,Polygon,,"STATION (Integer), STATUS (String), EXPEDIENTE (String), OBSERV (String), ENTREGA (String)",5.0,185500.232,185525.545,2110458.338,2110482.423
1097_ver_2006_zf.shp,D:/cartomart\alvarado\ALVARADO_Z15\ALVARADO_Z15\ALVARADO_Z15\TRAMITES\2006\1097_ver_2006_zf.shp,Griselda,0.0,Thu Jan 29 23:39:40 2026,Thu Apr  7 15:10:32 2033,Tue May  5 18:57:44 2026,vector,,,,,,1.0,Polygon,,"STATION (Integer), STATUS (String), EXPEDIENTE (String), OBSERV (String), AREA (Real)",5.0,187467.409,187488.518,2107337.395,2107358.127
1335_ver_2006.shp,D:/cartomart\alvarado\ALVARADO_Z15\ALVARADO_Z15\ALVARADO_Z15\TRAMITES\2006\1335_ver_2006.shp,Griselda,0.0,Thu Jan 29 23:39:40 2026,Sun Jan 23 21:17:26 2033,Tue May  5 18:57:44 2026,vector,,,,,,1.0,Polygon,,"STATION (Integer), STATUS (String), EXPEDIENTE (String), OBSERV (String), AREA (Real)",5.0,184996.241,185016.639,2110413.247,2110435.363
1335_ver_2006_tgm.shp,D:/cartomart\alvarado\ALVARADO_Z15\ALVARADO_Z15\ALVARADO_Z15\TRAMITES\2006\1335_ver_2006_tgm.shp,Griselda,0.0,Thu Jan 29 23:39:40 2026,Thu Apr 17 10:10:02 2008,Tue May  5 18:57:44 2026,vector,,,,,,1.0,Polygon,,"STATION (Integer), STATUS (String), EXPEDIENTE (String), OBSERV (String), AA (String), AREA_C (Real)",6.0,185036.775,185058.467,2110410.424,2110430.72
1335_ver_2006_zf.shp,D:/cartomart\alvarado\ALVARADO_Z15\ALVARADO_Z15\ALVARADO_Z15\TRAMITES\2006\1335_ver_2006_zf.shp,Griselda,0.0,Thu Jan 29 23:39:40 2026,Thu Apr 17 10:10:21 2008,Tue May  5 18:57:44 2026,vector,,,,,,1.0,Polygon,,"STATION (Integer), STATUS (String), EXPEDIENTE (String), OBSERV (String), AA (String), AREA_C (Real)",6.0,185035.179,185057.12,2110430.259,2110450.691
1337_ver_2006_zf.shp,D:/cartomart\alvarado\ALVARADO_Z15\ALVARADO_Z15\ALVARADO_Z15\TRAMITES\2006\1337_ver_2006_zf.shp,Griselda,0.0,Thu Jan 29 23:39:40 2026,Tue Apr 15 03:09:47 2008,Tue May  5 18:57:44 2026,vector,,,,,,1.0,Polygon,,"STATION (Integer), STATUS (String), EXPEDIENTE (String), OBSERV (String), AA (String), AREA_C (Real)",6.0,187739.426,187760.499,2103150.404,2103175.691
